Sample_IPO3916_D10_R1	407.0	257.0	468.0	698.0	1200.0	1809.0	2412.0	2964.0	3673.0	4474.0	5244.0	5745.0	6434.0	7119.0	7784.0	8211.0	9403.0	10665.0	11838.0	13831.0	16547.0	20968.0	27457.0	36774.0	49855.0	66187.0	87045.0	114850.0	151741.0	203656.0	282062.0	413541.0	686549.0	1533826.0	4260316.0
Sample_IPO3916_D10_R2	31912.0	6601.0	5520.0	4506.0	4134.0	3855.0	4145.0	4416.0	4796.0	5228.0	5741.0	6194.0	6614.0	7233.0	8064.0	9329.0	10608.0	12219.0	14122.0	16911.0	21792.0	28096.0	35597.0	44747.0	56171.0	69326.0	85354.0	106088.0	133968.0	173788.0	233890.0	338427.0	550110.0	1207259.0	4799249.0
Sample_IPO3916_D11_R1	167.0	99.0	197.0	285.0	444.0	755.0	993.0	1221.0	1444.0	1758.0	2009.0	2319.0	2481.0	2833.0	2989.0	3263.0	3621.0	4082.0	4698.0	5416.0	6448.0	8199.0	10664.0	14266.0	18865.0	25759.0	33585.0	43715.0	58434.0	77728.0	108022.0	155843.0	249016.0	540238.0	1974960.0
Sample_IPO3916_D11_R2	16456.0	3964.0	3483.0	3172.0	2733.0	2583.0	2523.0	2751.0	2920.0	3205.0	3386.0	3667.0	4055.0	4390.0	4928.0	5528.0	6288.0	7161.0	8458.0	10148.0	12565.0	16040.0	20329.0	24928.0	29980.0	36181.0	43825.0	53129.0	65691.0	83217.0	110920.0	155531.0	244647.0	508769.0	1859265.0
Sample_IPO3916_D12_R1	425.0	328.0	469.0	686.0	1177.0	1884.0	2454.0	3075.0	3822.0	4537.0	5294.0	5978.0	6898.0	7482.0	8127.0	8788.0	9701.0	11008.0	12580.0	14975.0	17979.0	22833.0	30583.0	41972.0	56708.0	76901.0	101658.0	133295.0	175186.0	232515.0	318524.0	461483.0	750333.0	1684729.0	6834086.0
Sample_IPO3916_D12_R2	34836.0	9408.0	8074.0	7115.0	6235.0	6074.0	6065.0	6509.0	6988.0	7422.0	7938.0	8807.0	9674.0	10577.0	11583.0	13054.0	15048.0	17576.0	20823.0	25003.0	32058.0	42571.0	54628.0	68374.0	83881.0	102745.0	124577.0	151897.0	187837.0	239443.0	315604.0	446224.0	710723.0	1537048.0	6712054.0
Sample_IPO3916_D1_R1	569.0	467.0	683.0	1123.0	1863.0	2826.0	3765.0	4668.0	5655.0	6913.0	8184.0	9140.0	10509.0	11385.0	12628.0	14006.0	15717.0	17906.0	20842.0	24547.0	30047.0	37460.0	49236.0	65834.0	89026.0	118698.0	157647.0	206549.0	276635.0	375833.0	525761.0	763302.0	1204785.0	2643668.0	8235788.0
Sample_IPO3916_D1_R2	49647.0	11563.0	9609.0	8223.0	7649.0	7042.0	7449.0	8026.0	8437.0	9197.0	10100.0	10850.0	12244.0	13738.0	15595.0	18004.0	20951.0	24249.0	29092.0	35374.0	43918.0	56206.0	70616.0	88673.0	110061.0	135508.0	166240.0	209115.0	268257.0	354203.0	486115.0	706890.0	1131045.0	2375254.0	8434525.0
Sample_IPO3916_D2_R1	1100.0	934.0	1520.0	2224.0	4006.0	6334.0	8345.0	10408.0	12845.0	14962.0	17414.0	19305.0	21706.0	23502.0	25530.0	27673.0	29754.0	33551.0	38068.0	43810.0	52352.0	65386.0	84959.0	113843.0	152388.0	202561.0	265914.0	346480.0	454893.0	612603.0	847697.0	1226131.0	1949122.0	4329401.0	15648212.0
Sample_IPO3916_D2_R2	107355.0	25723.0	22093.0	19503.0	17703.0	17384.0	18561.0	19757.0	21233.0	23132.0	24665.0	26204.0	29185.0	32162.0	35644.0	40486.0	45642.0	52952.0	61013.0	72820.0	89775.0	113325.0	140308.0	172806.0	210237.0	256791.0	311533.0	382808.0	481823.0	623026.0	842295.0	1195461.0	1880364.0	3928988.0	15352176.0
Sample_IPO3916_D3_R1	172.0	115.0	155.0	292.0	466.0	717.0	1018.0	1331.0	1565.0	1906.0	2168.0	2435.0	2782.0	3046.0	3346.0	3761.0	4124.0	4651.0	5272.0	6348.0	7441.0	9443.0	12361.0	16519.0	21940.0	29079.0	38422.0	49960.0	66030.0	88794.0	124070.0	179980.0	282452.0	598941.0	2223102.0
Sample_IPO3916_D3_R2	13048.0	3575.0	3014.0	2738.0	2487.0	2386.0	2562.0	2741.0	2981.0	3251.0	3485.0	3700.0	4093.0	4471.0	5061.0	5762.0	6690.0	7809.0	9254.0	10696.0	13528.0	16991.0	21904.0	26334.0	32366.0	39158.0	47481.0	57863.0	73238.0	94150.0	127058.0	180311.0	285201.0	587196.0	2091621.0
Sample_IPO3916_D4_R1	416.0	333.0	467.0	720.0	1268.0	1893.0	2428.0	3059.0	3915.0	4648.0	5226.0	5925.0	6768.0	7390.0	8255.0	9294.0	10156.0	11781.0	13433.0	16012.0	19321.0	24402.0	32190.0	42836.0	57785.0	77316.0	101768.0	134013.0	179683.0	243976.0	342067.0	499442.0	787681.0	1675999.0	4610978.0
Sample_IPO3916_D4_R2	34257.0	7480.0	6347.0	5374.0	4794.0	4441.0	4679.0	5065.0	5366.0	5736.0	6339.0	6811.0	7785.0	8541.0	9786.0	11292.0	12921.0	15118.0	17874.0	21643.0	27117.0	34943.0	44399.0	55487.0	67855.0	83344.0	103278.0	128865.0	166113.0	219028.0	300561.0	436613.0	705700.0	1473577.0	4894315.0
Sample_IPO3916_D5_R1	297.0	203.0	273.0	425.0	754.0	1211.0	1507.0	1889.0	2361.0	2826.0	3293.0	3680.0	4189.0	4729.0	5023.0	5532.0	6157.0	6995.0	8004.0	9591.0	11167.0	14128.0	18637.0	25187.0	33442.0	44579.0	58932.0	77526.0	101642.0	136376.0	188373.0	273299.0	430860.0	922081.0	3298875.0
Sample_IPO3916_D5_R2	24153.0	5388.0	4828.0	4252.0	3741.0	3659.0	3636.0	3848.0	4187.0	4546.0	4781.0	5149.0	5817.0	6374.0	7258.0	8056.0	9421.0	10762.0	12716.0	15061.0	18928.0	24449.0	31201.0	38561.0	47313.0	57705.0	70331.0	85968.0	107067.0	137037.0	184361.0	262522.0	417650.0	874486.0	3198831.0
Sample_IPO3916_D6_R1	471.0	331.0	517.0	801.0	1433.0	2067.0	2755.0	3526.0	4309.0	5188.0	6301.0	7024.0	7917.0	8690.0	9511.0	10522.0	11711.0	13410.0	15130.0	18164.0	21592.0	26961.0	35480.0	47242.0	63140.0	84772.0	111469.0	145393.0	191960.0	257297.0	357091.0	517985.0	826161.0	1783238.0	5266336.0
Sample_IPO3916_D6_R2	50599.0	10854.0	9133.0	7827.0	6728.0	6361.0	6785.0	7139.0	7590.0	8206.0	9108.0	9590.0	10768.0	11719.0	13154.0	15140.0	16995.0	19643.0	22879.0	27174.0	34368.0	44874.0	56630.0	70490.0	86607.0	105285.0	127690.0	157293.0	195574.0	250498.0	336949.0	480966.0	770564.0	1597048.0	5273667.0
Sample_IPO3916_D7_R1	256.0	176.0	282.0	421.0	700.0	1058.0	1381.0	1799.0	2147.0	2409.0	2927.0	3338.0	3758.0	3996.0	4279.0	4844.0	5478.0	5977.0	6897.0	8013.0	9725.0	12164.0	16135.0	22160.0	29174.0	39090.0	51251.0	67190.0	88191.0	118914.0	163277.0	238400.0	396560.0	886947.0	2747197.0
Sample_IPO3916_D7_R2	16740.0	4085.0	3452.0	3049.0	2594.0	2599.0	2583.0	2842.0	3115.0	3358.0	3550.0	3892.0	4324.0	4623.0	5176.0	5901.0	6723.0	7833.0	9124.0	11150.0	14010.0	18378.0	23214.0	29572.0	35974.0	45011.0	55119.0	68405.0	85368.0	110437.0	149363.0	215095.0	348456.0	756959.0	2884437.0
Sample_IPO3916_D8_R1	347.0	184.0	330.0	487.0	778.0	1262.0	1641.0	2021.0	2470.0	3046.0	3531.0	4017.0	4524.0	4929.0	5391.0	5777.0	6465.0	7440.0	8148.0	9674.0	11704.0	14605.0	19275.0	25714.0	35200.0	46922.0	61865.0	81438.0	107620.0	143559.0	200235.0	293975.0	486883.0	1082002.0	2872905.0
Sample_IPO3916_D8_R2	17282.0	4120.0	3380.0	2917.0	2574.0	2607.0	2570.0	2817.0	3024.0	3317.0	3522.0	3769.0	4392.0	4804.0	5270.0	5987.0	6842.0	7814.0	9256.0	10990.0	13975.0	18336.0	23309.0	29717.0	37263.0	46390.0	56869.0	71046.0	90235.0	117506.0	159282.0	229306.0	375979.0	827697.0	3352200.0
Sample_IPO3916_D9_R1	264.0	149.0	217.0	405.0	727.0	1007.0	1288.0	1569.0	2011.0	2423.0	2869.0	3357.0	3642.0	4106.0	4493.0	5008.0	5700.0	6509.0	7571.0	8645.0	10703.0	13027.0	16843.0	22256.0	29830.0	39330.0	51769.0	68089.0	89169.0	119193.0	163049.0	235279.0	373022.0	800048.0	2597673.0
Sample_IPO3916_D9_R2	15036.0	3660.0	2985.0	2732.0	2500.0	2329.0	2486.0	2648.0	2889.0	3089.0	3510.0	3604.0	3970.0	4347.0	4918.0	5602.0	6233.0	7181.0	8508.0	10251.0	12790.0	16813.0	21387.0	27062.0	33053.0	40538.0	49849.0	62538.0	78322.0	101825.0	136104.0	196083.0	316806.0	680070.0	2819522.0
Sample_IPO3916_E10_R1	403.0	261.0	447.0	669.0	1082.0	1685.0	1996.0	2549.0	3347.0	3833.0	4574.0	5274.0	5943.0	6494.0	6950.0	7611.0	8445.0	9507.0	10838.0	12838.0	15482.0	19532.0	26059.0	35461.0	48095.0	64524.0	85750.0	112751.0	148751.0	199407.0	275716.0	405846.0	674004.0	1538923.0	4555148.0
Sample_IPO3916_E10_R2	31811.0	6987.0	5703.0	4994.0	4237.0	3968.0	4053.0	4289.0	4652.0	4906.0	5399.0	5931.0	6588.0	7091.0	8162.0	9032.0	10098.0	12074.0	14054.0	17111.0	21447.0	28543.0	36837.0	46939.0	58361.0	71539.0	88791.0	110074.0	138379.0	178106.0	240475.0	345371.0	562861.0	1244723.0	4956609.0
Sample_IPO3916_E11_R1	455.0	316.0	510.0	814.0	1386.0	2049.0	2666.0	3270.0	4152.0	4839.0	5781.0	6529.0	7448.0	8277.0	9038.0	10107.0	11300.0	12904.0	14762.0	17897.0	21749.0	27529.0	36715.0	49871.0	68147.0	91539.0	120147.0	158346.0	209638.0	281873.0	388699.0	563899.0	911311.0	2008022.0	6481230.0
Sample_IPO3916_E11_R2	45480.0	11363.0	9933.0	8622.0	7711.0	7210.0	7165.0	7547.0	8231.0	8880.0	9557.0	10359.0	11670.0	12822.0	14444.0	16544.0	19083.0	22411.0	26405.0	31512.0	40104.0	52198.0	66904.0	83681.0	102648.0	124877.0	151119.0	186167.0	232576.0	297941.0	399575.0	568335.0	906650.0	1884617.0	6148874.0
Sample_IPO3916_E12_R1	372.0	305.0	468.0	648.0	1045.0	1737.0	2221.0	2773.0	3489.0	4187.0	4763.0	5221.0	5702.0	6246.0	6868.0	7541.0	8135.0	9058.0	10553.0	12277.0	14555.0	17884.0	23317.0	31023.0	41695.0	54657.0	72297.0	93714.0	123222.0	164248.0	228215.0	330408.0	543980.0	1228738.0	3875960.0
Sample_IPO3916_E12_R2	23147.0	5702.0	4737.0	4210.0	3743.0	3858.0	3889.0	4396.0	4775.0	5154.0	5557.0	5876.0	6643.0	7091.0	7972.0	8576.0	9671.0	11136.0	12830.0	15211.0	19082.0	24988.0	31513.0	39418.0	48602.0	59530.0	73299.0	90805.0	114110.0	147091.0	196725.0	281769.0	452614.0	990699.0	4213103.0
Sample_IPO3916_E1_R1	405.0	312.0	439.0	672.0	1153.0	1858.0	2342.0	2960.0	3598.0	4473.0	5194.0	5824.0	6520.0	7339.0	8035.0	9015.0	9894.0	11104.0	13193.0	15662.0	18761.0	23570.0	31123.0	41874.0	56156.0	75357.0	99470.0	130026.0	170976.0	229360.0	315408.0	454221.0	716347.0	1571436.0	5999683.0
Sample_IPO3916_E1_R2	34407.0	9017.0	8073.0	7085.0	6372.0	6005.0	6149.0	6749.0	7131.0	7601.0	8250.0	9025.0	10197.0	11350.0	12758.0	14529.0	16472.0	19155.0	22644.0	26939.0	34100.0	43946.0	55406.0	68804.0	84182.0	101328.0	123606.0	150341.0	188110.0	241023.0	321489.0	452734.0	706833.0	1468896.0	5753054.0
Sample_IPO3916_E2_R1	207.0	185.0	290.0	495.0	885.0	1346.0	1757.0	2288.0	2927.0	3405.0	4229.0	4805.0	5996.0	6644.0	7611.0	9066.0	10179.0	12099.0	13869.0	15125.0	16617.0	18893.0	22254.0	27331.0	33785.0	40776.0	50373.0	63004.0	79358.0	104130.0	139846.0	192460.0	287477.0	594141.0	1987474.0
Sample_IPO3916_E2_R2	19120.0	5064.0	4652.0	3931.0	3567.0	3449.0	3747.0	4315.0	4675.0	5410.0	6054.0	6395.0	7368.0	7937.0	9148.0	10306.0	11459.0	13297.0	14949.0	17049.0	20491.0	24418.0	28927.0	34251.0	40488.0	47280.0	56418.0	67275.0	83275.0	105035.0	137593.0	186961.0	279921.0	549347.0	1937755.0
Sample_IPO3916_E3_R1	294.0	235.0	333.0	526.0	930.0	1462.0	1872.0	2423.0	2982.0	3510.0	4139.0	4617.0	5310.0	5846.0	6374.0	7132.0	7993.0	8849.0	10284.0	11997.0	14487.0	17976.0	23088.0	31256.0	42253.0	56018.0	72809.0	95760.0	126009.0	169561.0	236386.0	343584.0	544505.0	1184518.0	3896239.0
Sample_IPO3916_E3_R2	20548.0	5104.0	4356.0	3962.0	3587.0	3304.0	3450.0	3766.0	4190.0	4537.0	4909.0	5391.0	6011.0	6687.0	7466.0	8408.0	9799.0	11544.0	13542.0	16205.0	20133.0	25996.0	32752.0	40945.0	50411.0	62076.0	76114.0	94636.0	120411.0	157436.0	214045.0	307284.0	490478.0	1037311.0	4064763.0
Sample_IPO3916_E4_R1	181.0	138.0	203.0	318.0	573.0	897.0	1105.0	1361.0	1635.0	1945.0	2320.0	2534.0	2896.0	3190.0	3539.0	4122.0	4830.0	5419.0	6201.0	7443.0	9213.0	11682.0	15503.0	21244.0	29004.0	39017.0	51419.0	68195.0	92151.0	128029.0	180964.0	266009.0	415889.0	896750.0	2451599.0
Sample_IPO3916_E4_R2	20293.0	4554.0	3961.0	3521.0	3017.0	2737.0	2864.0	3068.0	3085.0	3506.0	3692.0	4247.0	4542.0	5190.0	5954.0	6949.0	8107.0	9639.0	11548.0	14109.0	17480.0	22284.0	27907.0	34772.0	41972.0	51576.0	63513.0	78128.0	99974.0	131469.0	181398.0	261584.0	416575.0	844378.0	2329925.0
Sample_IPO3916_E5_R1	248.0	180.0	267.0	453.0	804.0	1212.0	1663.0	2157.0	2598.0	3254.0	3865.0	4377.0	4860.0	5219.0	5730.0	6415.0	6951.0	7865.0	8965.0	10108.0	12002.0	14635.0	18849.0	25263.0	33192.0	44408.0	57837.0	75821.0	99116.0	133106.0	183237.0	265816.0	425982.0	925663.0	2398334.0
Sample_IPO3916_E5_R2	22399.0	4782.0	4333.0	3840.0	3432.0	3350.0	3614.0	4018.0	4476.0	4821.0	5048.0	5533.0	5922.0	6563.0	7241.0	8353.0	9434.0	10775.0	12358.0	14677.0	18333.0	23024.0	28572.0	35108.0	43051.0	52726.0	63921.0	79015.0	99312.0	127443.0	171135.0	243269.0	387326.0	796268.0	2476980.0
Sample_IPO3916_E6_R1	139.0	84.0	120.0	194.0	363.0	525.0	699.0	898.0	1043.0	1246.0	1514.0	1647.0	1939.0	2137.0	2318.0	2407.0	2700.0	3020.0	3407.0	3978.0	4923.0	6098.0	7909.0	10845.0	14488.0	19483.0	26282.0	33974.0	43983.0	58508.0	79691.0	114510.0	185584.0	414637.0	1585730.0
Sample_IPO3916_E6_R2	11542.0	2768.0	2342.0	1997.0	1789.0	1731.0	1774.0	1805.0	1940.0	1990.0	2221.0	2434.0	2597.0	2801.0	3159.0	3533.0	4082.0	4682.0	5588.0	6706.0	8326.0	11060.0	14305.0	17584.0	21667.0	26284.0	31814.0	38518.0	47325.0	60798.0	80051.0	112563.0	181114.0	386840.0	1531293.0
Sample_IPO3916_E7_R1	296.0	185.0	311.0	469.0	795.0	1137.0	1592.0	1917.0	2370.0	2722.0	3223.0	3697.0	4035.0	4513.0	5015.0	5494.0	6002.0	6834.0	7993.0	9307.0	11354.0	14302.0	18664.0	25372.0	34397.0	45568.0	60940.0	80083.0	106122.0	141931.0	196133.0	287297.0	472260.0	1051620.0	3085599.0
Sample_IPO3916_E7_R2	18513.0	4629.0	3824.0	3405.0	3093.0	2882.0	2837.0	3068.0	3269.0	3533.0	3876.0	4107.0	4662.0	5112.0	5798.0	6687.0	7459.0	8710.0	10218.0	12311.0	15893.0	20524.0	26833.0	33105.0	42009.0	51247.0	63244.0	77972.0	98124.0	127233.0	171486.0	247573.0	402432.0	870114.0	3333767.0
Sample_IPO3916_E8_R1	220.0	169.0	274.0	336.0	525.0	810.0	1032.0	1234.0	1443.0	1674.0	1927.0	2174.0	2428.0	2649.0	2904.0	2991.0	3428.0	3835.0	4313.0	5008.0	6100.0	7754.0	10284.0	13758.0	18693.0	25436.0	33430.0	43728.0	57877.0	77930.0	109017.0	159459.0	262789.0	587325.0	1856686.0
Sample_IPO3916_E8_R2	10526.0	2843.0	2472.0	2279.0	2073.0	1979.0	2003.0	2196.0	2255.0	2405.0	2451.0	2610.0	2903.0	3241.0	3659.0	4061.0	4458.0	5373.0	6162.0	7290.0	9336.0	12271.0	15683.0	19536.0	24289.0	29781.0	36337.0	44839.0	56681.0	72943.0	97937.0	139852.0	225877.0	484867.0	1966172.0
Sample_IPO3916_E9_R1	180.0	136.0	196.0	311.0	550.0	811.0	989.0	1309.0	1540.0	1868.0	2257.0	2433.0	2703.0	3061.0	3187.0	3618.0	3930.0	4660.0	5315.0	6245.0	7436.0	9417.0	12386.0	16831.0	22934.0	30698.0	40743.0	53108.0	70426.0	94199.0	129705.0	189910.0	315808.0	713014.0	2110196.0
Sample_IPO3916_E9_R2	12185.0	2952.0	2485.0	2295.0	1997.0	1872.0	2018.0	2090.0	2281.0	2359.0	2560.0	2667.0	3108.0	3239.0	3685.0	4202.0	4759.0	5509.0	6567.0	8099.0	9923.0	13142.0	17004.0	21247.0	26718.0	33442.0	41197.0	51150.0	64046.0	83310.0	112437.0	162624.0	264705.0	579615.0	2304621.0
Sample_IPO3916_F10_R1	417.0	247.0	437.0	624.0	1007.0	1643.0	1854.0	2353.0	2956.0	3464.0	4196.0	4576.0	5118.0	5682.0	6327.0	6655.0	7428.0	8403.0	9943.0	11923.0	14454.0	18591.0	24747.0	33648.0	45835.0	61989.0	83195.0	109129.0	145669.0	195425.0	272270.0	401259.0	670432.0	1514056.0	4071820.0
Sample_IPO3916_F10_R2	31914.0	6543.0	5412.0	4535.0	3972.0	3624.0	3621.0	3949.0	4126.0	4524.0	4869.0	5210.0	5775.0	6422.0	7233.0	8303.0	9496.0	10981.0	12959.0	15377.0	20194.0	26174.0	34519.0	43658.0	54082.0	67299.0	83324.0	103522.0	130698.0	169762.0	230071.0	331992.0	544896.0	1202738.0	4545998.0
Sample_IPO3916_F11_R1	315.0	276.0	381.0	605.0	1076.0	1747.0	2232.0	2701.0	3362.0	3950.0	4676.0	5247.0	5995.0	6550.0	7236.0	8151.0	9351.0	10267.0	12176.0	14222.0	16960.0	20910.0	27422.0	35855.0	47167.0	63278.0	83318.0	108816.0	144568.0	195367.0	272259.0	397412.0	616949.0	1261619.0	4261642.0
Sample_IPO3916_F11_R2	32780.0	8158.0	7164.0	6247.0	5541.0	5211.0	5501.0	5837.0	6082.0	6612.0	7203.0	7748.0	8597.0	9295.0	10302.0	11865.0	13708.0	15728.0	18319.0	21748.0	26968.0	34824.0	43839.0	54380.0	65804.0	80210.0	97238.0	119442.0	149225.0	193307.0	260742.0	376579.0	602321.0	1235291.0	4100242.0
Sample_IPO3916_F12_R1	453.0	341.0	486.0	718.0	1207.0	1862.0	2573.0	3014.0	3783.0	4665.0	5413.0	6217.0	6933.0	7850.0	8339.0	9245.0	10030.0	11310.0	12727.0	15040.0	18038.0	22705.0	30408.0	41177.0	55938.0	74361.0	98534.0	128947.0	168673.0	224084.0	306818.0	446875.0	730877.0	1652547.0	5678912.0
Sample_IPO3916_F12_R2	35565.0	8545.0	7357.0	6278.0	5525.0	5267.0	5288.0	5667.0	6075.0	6671.0	7117.0	7630.0	8586.0	9508.0	10356.0	11670.0	13142.0	15415.0	18214.0	22006.0	27546.0	36638.0	46755.0	58618.0	72919.0	89203.0	108485.0	132742.0	165935.0	211511.0	280938.0	399908.0	642524.0	1404999.0	5896497.0
Sample_IPO3916_F1_R1	884.0	610.0	908.0	1365.0	2266.0	3403.0	4866.0	6625.0	8144.0	9924.0	11670.0	13314.0	15267.0	16730.0	18338.0	20280.0	22041.0	24756.0	28216.0	32646.0	38925.0	46861.0	59830.0	78760.0	103996.0	136515.0	176449.0	229476.0	297659.0	391352.0	532432.0	764158.0	1239690.0	2753185.0	8741676.0
Sample_IPO3916_F1_R2	46654.0	11615.0	9406.0	8696.0	7840.0	8096.0	8634.0	9816.0	11065.0	12195.0	13221.0	14356.0	15770.0	17222.0	19103.0	21089.0	23957.0	27051.0	31245.0	36477.0	44941.0	58025.0	73686.0	93524.0	114632.0	140670.0	172095.0	212869.0	263927.0	340144.0	452823.0	643513.0	1029605.0	2233485.0	9605770.0
Sample_IPO3916_F2_R1	181.0	123.0	217.0	334.0	552.0	899.0	1191.0	1528.0	1850.0	2092.0	2574.0	2992.0	3232.0	3752.0	4000.0	4568.0	5052.0	5664.0	6739.0	8035.0	9609.0	12114.0	15693.0	21434.0	28964.0	38475.0	51311.0	67291.0	89663.0	122109.0	170251.0	248166.0	387610.0	837845.0	2607118.0
Sample_IPO3916_F2_R2	16088.0	4260.0	3666.0	3257.0	2961.0	2766.0	2858.0	3007.0	3212.0	3582.0	3947.0	4230.0	4767.0	5451.0	6072.0	7176.0	8233.0	9796.0	11628.0	14224.0	17504.0	22112.0	27948.0	34152.0	41598.0	50961.0	62163.0	77167.0	97605.0	128480.0	174184.0	251069.0	394627.0	799264.0	2463213.0
Sample_IPO3916_F3_R1	181.0	129.0	176.0	313.0	515.0	820.0	1096.0	1328.0	1721.0	1907.0	2450.0	2676.0	3013.0	3395.0	3689.0	4004.0	4467.0	5036.0	5771.0	6821.0	8150.0	10236.0	13307.0	17558.0	23657.0	31392.0	41550.0	54677.0	71733.0	96712.0	133236.0	191758.0	303893.0	655677.0	2317825.0
Sample_IPO3916_F3_R2	13331.0	3476.0	3002.0	2784.0	2416.0	2368.0	2377.0	2482.0	2759.0	2918.0	3319.0	3519.0	3949.0	4299.0	4907.0	5525.0	6156.0	7392.0	8524.0	10074.0	12806.0	16498.0	21086.0	26279.0	32161.0	39028.0	47704.0	58436.0	72893.0	94004.0	126192.0	178831.0	282112.0	592251.0	2325011.0
Sample_IPO3916_F4_R1	273.0	162.0	269.0	374.0	604.0	877.0	1068.0	1322.0	1589.0	1902.0	2169.0	2461.0	2665.0	2822.0	3067.0	3356.0	3712.0	4377.0	5066.0	6141.0	7705.0	9849.0	13548.0	18861.0	26281.0	36170.0	48431.0	64025.0	86125.0	117299.0	165433.0	247847.0	413996.0	953557.0	2719080.0
Sample_IPO3916_F4_R2	18870.0	3977.0	3359.0	2799.0	2339.0	2252.0	2138.0	2171.0	2390.0	2455.0	2577.0	2799.0	3109.0	3462.0	3927.0	4612.0	5378.0	6310.0	7647.0	9381.0	12231.0	16342.0	20995.0	26862.0	34007.0	42072.0	52603.0	65795.0	83673.0	110284.0	150986.0	221573.0	365624.0	810970.0	2866514.0
Sample_IPO3916_F5_R1	1.0	1.0	1.0	2.0	4.0	3.0	2.0	2.0	6.0	1.0	3.0	4.0	4.0	3.0	3.0	10.0	7.0	8.0	11.0	10.0	8.0	10.0	17.0	24.0	37.0	49.0	51.0	80.0	78.0	102.0	127.0	179.0	216.0	388.0	1137.0
Sample_IPO3916_F5_R2	159.0	24.0	32.0	14.0	14.0	10.0	9.0	11.0	9.0	12.0	7.0	12.0	11.0	10.0	8.0	16.0	9.0	10.0	12.0	24.0	22.0	19.0	28.0	37.0	34.0	34.0	65.0	64.0	64.0	74.0	112.0	105.0	155.0	300.0	1063.0
Sample_IPO3916_F6_R1	230.0	147.0	281.0	441.0	714.0	1232.0	1707.0	2473.0	3025.0	3768.0	4878.0	5686.0	7192.0	8525.0	9742.0	11656.0	13439.0	15564.0	17378.0	18581.0	19973.0	21670.0	25430.0	30605.0	38134.0	47859.0	59873.0	77152.0	99592.0	130589.0	174303.0	244744.0	371027.0	755633.0	2505543.0
Sample_IPO3916_F6_R2	17069.0	4121.0	3605.0	3254.0	3007.0	3084.0	3306.0	4212.0	4540.0	5558.0	6271.0	6517.0	7724.0	8423.0	9486.0	10790.0	11666.0	13314.0	15129.0	17235.0	20474.0	25085.0	30359.0	36937.0	43958.0	53419.0	64064.0	77853.0	96739.0	122861.0	161632.0	221839.0	341336.0	693139.0	2580780.0
Sample_IPO3916_F7_R1	464.0	323.0	550.0	772.0	1324.0	1961.0	2646.0	3143.0	3820.0	4591.0	5223.0	5885.0	6619.0	7116.0	7691.0	8304.0	9125.0	10150.0	11435.0	13235.0	16010.0	20047.0	26676.0	36242.0	48926.0	65604.0	87404.0	114933.0	152009.0	204544.0	285768.0	423120.0	702662.0	1587910.0	4603781.0
Sample_IPO3916_F7_R2	25604.0	6039.0	5140.0	4416.0	4083.0	4051.0	4081.0	4399.0	4560.0	4964.0	5302.0	5666.0	6458.0	7116.0	7721.0	8708.0	9933.0	11421.0	13500.0	16273.0	20305.0	26391.0	34343.0	42996.0	54252.0	66729.0	82858.0	103681.0	131842.0	171928.0	234176.0	339067.0	555337.0	1226594.0	5230079.0
Sample_IPO3916_F8_R1	383.0	254.0	395.0	620.0	931.0	1443.0	1898.0	2334.0	2729.0	3385.0	3846.0	4376.0	4912.0	5374.0	5776.0	6479.0	6996.0	7944.0	9319.0	10668.0	13049.0	16575.0	22322.0	30509.0	41318.0	56479.0	74464.0	97071.0	128053.0	170311.0	234295.0	340338.0	553405.0	1252328.0	4702273.0
Sample_IPO3916_F8_R2	32317.0	8762.0	7496.0	6530.0	5567.0	5316.0	5340.0	5623.0	5731.0	6231.0	6602.0	7341.0	7933.0	8626.0	9776.0	10923.0	12314.0	14335.0	16776.0	20288.0	26092.0	34418.0	44446.0	54922.0	67531.0	81458.0	97513.0	117588.0	145352.0	182826.0	240768.0	338448.0	537778.0	1150104.0	4489781.0
Sample_IPO3916_F9_R1	335.0	224.0	391.0	578.0	1036.0	1537.0	2025.0	2606.0	3481.0	4083.0	4832.0	5335.0	6199.0	6805.0	7551.0	8562.0	9621.0	10930.0	12786.0	14705.0	17503.0	21492.0	28271.0	36942.0	49323.0	64642.0	84460.0	111661.0	147634.0	197689.0	272819.0	395402.0	617810.0	1279520.0	3793913.0
Sample_IPO3916_F9_R2	22742.0	5702.0	4896.0	4418.0	4029.0	3913.0	4322.0	4661.0	5139.0	5604.0	6159.0	6377.0	7294.0	8021.0	8970.0	10003.0	11254.0	12965.0	15066.0	17973.0	22403.0	28672.0	35718.0	44781.0	54986.0	67055.0	82939.0	103090.0	130193.0	168548.0	229273.0	330769.0	530688.0	1102766.0	4121314.0
Sample_IPO3916_G10_R1	8615.0	4144.0	6071.0	9128.0	14796.0	22782.0	31219.0	39973.0	48149.0	57558.0	67541.0	75645.0	84669.0	91622.0	99559.0	108019.0	118930.0	134271.0	154220.0	182824.0	221315.0	280236.0	373628.0	508431.0	696650.0	942628.0	1261693.0	1673891.0	2249825.0	3081350.0	4322639.0	6287457.0	9925982.0	22346089.0	91366826.0
