Sample	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126
Sample_IPO3916_C6_R1_val_1	20051.0	21309.0	20411.0	21664.0	21913.0	22476.0	22555.0	25239.0	24769.0	26323.0	27224.0	26847.0	28363.0	33039.0	32850.0	36629.0	39350.0	41919.0	47691.0	60884.0	71913.0	95524.0	145194.0	251836.0	608586.0	1537100.0	4297041.0
Sample_IPO3916_C6_R2_val_2	19678.0	19611.0	19434.0	20070.0	20645.0	21906.0	21354.0	22562.0	23032.0	23827.0	24651.0	26263.0	27369.0	29233.0	30645.0	33749.0	36627.0	40578.0	44282.0	53845.0	67049.0	89430.0	141375.0	249067.0	615951.0	1590376.0	4296091.0
Sample_IPO3916_C7_R1_val_1	14710.0	15277.0	14489.0	15293.0	15189.0	15581.0	15800.0	17335.0	16725.0	17470.0	18020.0	17883.0	18156.0	21646.0	20672.0	22979.0	24382.0	25043.0	27872.0	36525.0	41327.0	52611.0	82922.0	136994.0	351317.0	932463.0	2584002.0
Sample_IPO3916_C7_R2_val_2	14502.0	14439.0	14022.0	14733.0	14890.0	15683.0	15448.0	16027.0	15875.0	16614.0	17103.0	18038.0	18053.0	19482.0	20211.0	21820.0	23691.0	25776.0	27128.0	33183.0	40169.0	52583.0	86134.0	142750.0	372557.0	970847.0	2530925.0
Sample_IPO3916_C8_R1_val_1	9613.0	9499.0	9672.0	9707.0	9957.0	10129.0	10347.0	10670.0	11062.0	11366.0	11480.0	11833.0	12204.0	12763.0	13777.0	14306.0	15603.0	16878.0	19146.0	22331.0	27152.0	36053.0	59513.0	110393.0	289890.0	796119.0	2344395.0
Sample_IPO3916_C8_R2_val_2	10526.0	10611.0	10844.0	11043.0	11206.0	11449.0	11697.0	12232.0	12625.0	13099.0	13286.0	13946.0	14708.0	15286.0	16461.0	17531.0	19269.0	21410.0	23570.0	27980.0	34230.0	45890.0	72537.0	130256.0	318085.0	825605.0	2190476.0
Sample_IPO3916_C9_R1_val_1	11506.0	12465.0	11545.0	12584.0	12410.0	12767.0	12757.0	14681.0	13569.0	15179.0	15055.0	15222.0	15757.0	19203.0	17684.0	20907.0	21790.0	23112.0	25662.0	35302.0	39373.0	54871.0	85841.0	153794.0	393431.0	1063175.0	3059676.0
Sample_IPO3916_C9_R2_val_2	11727.0	12102.0	11763.0	12455.0	12344.0	12947.0	13062.0	13849.0	13731.0	14679.0	15112.0	15853.0	16417.0	18072.0	18401.0	20815.0	22563.0	24805.0	26549.0	34109.0	41174.0	57291.0	92539.0	164675.0	417980.0	1121488.0	2952816.0
Sample_IPO3916_D10_R1_val_1	13160.0	13378.0	13455.0	13834.0	14267.0	14617.0	15073.0	15823.0	16073.0	16961.0	17517.0	18324.0	19170.0	20651.0	21762.0	23987.0	26522.0	29645.0	34028.0	41694.0	52241.0	71658.0	116974.0	225786.0	583194.0	1532696.0	4242410.0
Sample_IPO3916_D10_R2_val_2	13350.0	13362.0	13665.0	14161.0	14514.0	14984.0	15096.0	15562.0	16279.0	17096.0	17803.0	18254.0	19794.0	21196.0	22768.0	24763.0	27572.0	31095.0	34470.0	41415.0	53275.0	73795.0	122416.0	234984.0	606858.0	1590407.0	4135966.0
Sample_IPO3916_D11_R1_val_1	7452.0	7568.0	7540.0	7806.0	7761.0	7956.0	7994.0	8473.0	8267.0	8909.0	8995.0	9223.0	9220.0	10534.0	10410.0	11380.0	12087.0	12708.0	14110.0	17773.0	20557.0	28057.0	44179.0	81220.0	209294.0	577661.0	1663272.0
Sample_IPO3916_D11_R2_val_2	8257.0	8232.0	8268.0	8575.0	8702.0	9014.0	8858.0	9391.0	9384.0	9938.0	10313.0	10615.0	11072.0	12167.0	12508.0	13748.0	14611.0	16138.0	17352.0	21244.0	25414.0	34116.0	54258.0	95134.0	229096.0	598204.0	1555797.0
Sample_IPO3916_D12_R1_val_1	22140.0	22669.0	22701.0	23324.0	23698.0	24227.0	24565.0	25191.0	26008.0	26506.0	27227.0	28519.0	29136.0	30479.0	32648.0	33687.0	37078.0	40473.0	45546.0	52241.0	64781.0	85973.0	140907.0	276944.0	719768.0	1980955.0	5869614.0
Sample_IPO3916_D12_R2_val_2	23976.0	24448.0	24563.0	25039.0	25799.0	26468.0	26876.0	27518.0	28763.0	29265.0	30024.0	31815.0	33000.0	34831.0	37708.0	39630.0	43502.0	48229.0	52755.0	62034.0	77047.0	104276.0	164787.0	314565.0	774370.0	2050776.0	5574941.0
Sample_IPO3916_D1_R1_val_1	62967.0	63320.0	60424.0	62278.0	62925.0	65967.0	63869.0	66536.0	65677.0	67038.0	68599.0	71329.0	70528.0	74799.0	75477.0	78621.0	82237.0	86140.0	90180.0	103442.0	118107.0	143418.0	209937.0	342332.0	821856.0	2132604.0	6119789.0
Sample_IPO3916_D1_R2_val_2	63014.0	62791.0	60488.0	61739.0	62647.0	66473.0	64126.0	65441.0	65278.0	66493.0	68246.0	72388.0	71648.0	73982.0	76701.0	79152.0	83359.0	89980.0	92705.0	104321.0	121745.0	151770.0	224744.0	371237.0	870337.0	2231453.0	5908138.0
Sample_IPO3916_D2_R1_val_1	125420.0	125519.0	127585.0	128138.0	130869.0	129653.0	130989.0	133785.0	135587.0	137056.0	138093.0	142174.0	144970.0	146383.0	151030.0	153329.0	158407.0	164886.0	174270.0	190596.0	211390.0	255174.0	357053.0	601392.0	1408889.0	3649967.0	10312507.0
Sample_IPO3916_D2_R2_val_2	128148.0	128567.0	130505.0	131281.0	134174.0	133117.0	134386.0	137803.0	139534.0	141496.0	142993.0	147388.0	151108.0	153658.0	159146.0	162610.0	168367.0	177888.0	185300.0	205182.0	230479.0	282553.0	395132.0	662897.0	1493328.0	3791266.0	9816805.0
Sample_IPO3916_D3_R1_val_1	13177.0	12880.0	12785.0	13241.0	13011.0	13961.0	13437.0	14018.0	14023.0	14245.0	14796.0	15236.0	15251.0	15796.0	16311.0	17335.0	18518.0	19340.0	20675.0	23275.0	28318.0	33916.0	54560.0	87658.0	224958.0	585799.0	1682138.0
Sample_IPO3916_D3_R2_val_2	13776.0	13562.0	13424.0	13773.0	13639.0	14658.0	14133.0	14793.0	14752.0	14919.0	15525.0	16312.0	16382.0	17261.0	17831.0	18873.0	20221.0	21985.0	22975.0	26061.0	32300.0	39421.0	62143.0	100925.0	246572.0	605445.0	1586997.0
Sample_IPO3916_D4_R1_val_1	27209.0	26644.0	24685.0	26595.0	26739.0	28101.0	26906.0	30091.0	28051.0	29793.0	29985.0	30190.0	30630.0	35093.0	33963.0	37665.0	39002.0	41576.0	45318.0	57911.0	62616.0	85085.0	133245.0	224493.0	545321.0	1432025.0	4066783.0
Sample_IPO3916_D4_R2_val_2	27169.0	25215.0	24367.0	25340.0	25985.0	28233.0	26667.0	28131.0	27223.0	28372.0	29340.0	30455.0	30835.0	32207.0	34199.0	36209.0	38951.0	43681.0	45715.0	54084.0	64849.0	88049.0	139396.0	239315.0	564519.0	1507233.0	3959976.0
Sample_IPO3916_D5_R1_val_1	14177.0	14354.0	13859.0	14441.0	14425.0	15099.0	14808.0	16193.0	15450.0	16491.0	16816.0	16921.0	16901.0	19826.0	19128.0	21300.0	22086.0	23526.0	26013.0	33113.0	37014.0	50503.0	77704.0	138314.0	357749.0	972292.0	2839792.0
